date,open,high,low,close,volume
2008/2/21,15335,15365,15280,15305,30716
2008/2/22,15430,15525,15410,15455,62604
2008/2/25,15500,15545,15370,15390,42694
2008/2/26,15520,15545,15220,15325,42562
2008/2/27,15400,15450,15340,15380,34846
2008/2/28,15380,15400,15280,15340,22782
2008/2/29,15400,15455,15350,15440,39642
2008/3/3,15550,15880,15480,15880,71780
2008/3/4,16350,16420,15790,16420,147424
2008/3/5,16345,16660,16005,16140,302716
2008/3/6,16200,16310,15975,16035,119220
2008/3/7,15655,15860,15655,15655,89730
2008/3/10,15410,15650,15410,15565,88296
2008/3/11,15545,15745,15540,15725,58908
2008/3/12,15820,15895,15455,15535,74228
2008/3/13,15595,15650,15500,15585,34002
2008/3/14,15535,15555,15445,15530,31196
2008/3/17,15400,15435,15280,15295,41958
2008/3/18,15000,15010,14895,14895,40418
2008/3/19,15000,15040,14925,14950,20582
2008/3/20,14560,14775,14555,14760,32486
2008/3/21,14710,14885,14710,14865,21248
2008/3/24,14895,14960,14830,14830,14022
2008/3/25,14950,14950,14850,14895,16466
2008/3/26,14950,14955,14855,14865,13146
2008/3/27,14835,14835,14690,14705,15882
2008/3/28,14670,14750,14645,14710,11234
2008/3/31,14665,14920,14665,14910,21512
2008/4/1,14720,14720,14450,14545,40186
2008/4/2,14660,14695,14580,14625,12362
2008/4/3,14650,14650,14540,14555,8942
2008/4/4,14650,14650,14540,14555,8942
2008/4/7,14565,14590,14465,14585,13346
2008/4/8,14620,14640,14500,14530,9866
2008/4/9,14505,14580,14480,14520,8786
2008/4/10,14615,14615,14530,14555,7878
2008/4/11,14560,14560,14410,14490,14722
2008/4/14,14470,14580,14425,14555,12900
2008/4/15,14580,14670,14555,14645,23074
2008/4/16,14680,14715,14625,14690,20044
2008/4/17,14600,14630,14540,14550,11626
2008/4/18,14500,14520,14455,14480,9264
2008/4/21,14440,14495,14305,14320,21232
2008/4/22,14270,14300,14195,14210,12042
2008/4/23,14275,14295,14235,14265,8014
2008/4/24,14230,14445,14230,14390,16048
2008/4/25,14270,14295,14215,14245,11100
2008/4/28,14260,14315,14250,14295,6800
2008/4/29,14285,14370,14225,14270,6392
2008/4/30,14145,14250,14145,14235,6670
2008/5/1,14145,14250,14145,14235,6670
2008/5/2,14145,14250,14145,14235,6670
2008/5/5,14230,14280,14205,14235,6822
2008/5/6,14200,14240,14185,14235,8462
2008/5/7,14275,14315,14240,14255,12924
2008/5/8,14240,14290,14220,14230,4600
2008/5/9,14260,14280,14150,14190,6268
2008/5/12,14225,14260,14200,14240,8316
2008/5/13,14260,14260,14185,14230,4934
2008/5/14,14200,14200,14115,14120,8710
2008/5/15,14100,14100,14050,14055,6192
2008/5/16,14075,14130,14070,14105,4930
2008/5/19,14185,14190,14130,14140,4384
2008/5/20,14140,14190,14125,14180,5126
2008/5/21,14110,14155,14110,14130,3380
2008/5/22,14150,14400,14135,14300,10206
2008/5/23,15825,15840,15570,15590,19308
2008/5/26,15595,15645,15500,15545,10406
2008/5/27,15530,15615,15520,15545,5480
2008/5/28,15335,15415,15315,15320,7994
2008/5/29,15250,15415,15250,15310,6762
2008/5/30,15305,15325,15190,15200,6712
2008/6/2,13910,13950,13815,13815,6430
2008/6/3,15090,15195,15045,15110,9260
2008/6/4,15025,15125,15025,15045,5202
2008/6/5,15080,15130,15030,15060,4698
2008/6/6,15090,15140,15075,15095,6310
2008/6/9,15090,15140,15075,15095,6310
2008/6/10,15105,15155,15100,15130,3260
2008/6/11,13825,13825,13660,13700,6946
2008/6/12,15155,15245,15120,15155,11240
2008/6/13,15170,15175,15080,15165,4446
2008/6/16,15260,15410,15240,15400,20924
2008/6/17,15475,15580,15400,15470,22220
2008/6/18,15450,15680,15360,15645,26228
2008/6/19,15700,15735,15575,15605,14716
2008/6/20,15500,15510,15350,15365,12392
2008/6/23,15395,15485,15320,15335,8602
2008/6/24,15310,15350,15180,15220,10880
2008/6/25,15225,15430,15210,15420,18176
2008/6/26,15440,15485,15370,15400,15042
2008/6/27,15480,15495,15330,15345,8770
